policy_id,client_id,market,product_type,channel,brand,advisor_id,inception_date,sum_assured,premium,status
POL-000827,CLI-004411,Lesotho,Funeral,Direct Digital,Metropolitan,ADV-132,2023-09-15,30000,137.43,Active
POL-000828,CLI-005812,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-042,2024-11-23,15000,64.15,Active
POL-000829,CLI-005595,South Africa,Investment,Tied Advisor,Momentum,ADV-021,2023-08-06,50000,244.94,Lapsed
POL-000830,CLI-000188,South Africa,Funeral,Direct Digital,Metropolitan,ADV-062,2025-09-29,15000,77.41,Active
POL-000831,CLI-001594,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-075,2024-03-31,100000,529.38,Lapsed
POL-000832,CLI-001561,Botswana,Life,Direct Digital,Momentum,ADV-098,2022-11-25,15000,61.75,Lapsed
POL-000833,CLI-002937,South Africa,Funeral,Bancassurance,Metropolitan,ADV-111,2025-11-10,15000,70.67,Lapsed
POL-000834,CLI-000927,South Africa,Funeral,Independent Broker,Metropolitan,ADV-116,2023-01-15,50000,267.91,Lapsed
POL-000835,CLI-005536,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-033,2026-03-06,30000,150.19,Active
POL-000836,CLI-005033,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-106,2026-04-18,30000,120.52,Active
POL-000837,CLI-005238,Botswana,Life,Bancassurance,Momentum,ADV-008,2024-04-03,50000,228.81,Active
POL-000838,CLI-001285,Lesotho,Health,Tied Advisor,Momentum,ADV-148,2023-10-01,15000,60.42,Active
POL-000839,CLI-000095,Botswana,Funeral,Bancassurance,Metropolitan,ADV-071,2022-10-18,30000,117.36,Active
POL-000840,CLI-005901,South Africa,Life,Bancassurance,Momentum,ADV-153,2025-08-21,250000,1348.75,Active
POL-000841,CLI-001872,South Africa,Life,Bancassurance,Momentum,ADV-139,2022-10-23,15000,58.72,Active
POL-000842,CLI-004252,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-032,2024-07-10,50000,238.45,Active
POL-000843,CLI-005893,Namibia,Life,Bancassurance,Momentum,ADV-018,2025-06-27,30000,127.19,Active
POL-000844,CLI-000235,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-147,2022-05-16,100000,471.14,Active
POL-000845,CLI-000036,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-079,2022-05-01,15000,65.45,Active
POL-000846,CLI-000036,South Africa,Funeral,Direct Digital,Metropolitan,ADV-018,2026-04-03,15000,64.22,Lapsed
POL-000847,CLI-001013,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-098,2026-05-28,30000,157.37,Active
POL-000848,CLI-000335,Botswana,Health,Direct Digital,Momentum,ADV-154,2023-02-02,50000,233.11,Active
POL-000849,CLI-005313,Lesotho,Investment,Tied Advisor,Momentum,ADV-097,2022-08-18,15000,76.33,Active
POL-000850,CLI-003926,South Africa,Health,Tied Advisor,Momentum,ADV-042,2024-09-03,100000,527.58,Active
POL-000851,CLI-006350,Namibia,Funeral,Bancassurance,Metropolitan,ADV-054,2024-05-20,30000,131.95,Active
POL-000852,CLI-005193,Botswana,Health,Tied Advisor,Momentum,ADV-043,2022-09-27,250000,1066.46,Active
POL-000853,CLI-006241,Lesotho,Life,Tied Advisor,Momentum,ADV-087,2022-07-18,250000,1246.23,Lapsed
POL-000854,CLI-001546,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-068,2024-05-06,100000,553.75,Active
POL-000855,CLI-001865,Namibia,Investment,Bancassurance,Momentum,ADV-055,2022-11-03,50000,194.05,Active
POL-000856,CLI-005504,Namibia,Health,Tied Advisor,Momentum,ADV-030,2024-03-04,50000,229.37,Active
POL-000857,CLI-001587,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-005,2024-11-26,100000,430.76,Active
POL-000858,CLI-000371,South Africa,Investment,Independent Broker,Momentum,ADV-133,2022-10-09,15000,80.64,Active
POL-000859,CLI-004336,South Africa,Funeral,Independent Broker,Metropolitan,ADV-129,2024-04-28,100000,435.51,Active
POL-000860,CLI-005190,Botswana,Life,Tied Advisor,Momentum,ADV-020,2026-05-30,50000,207.46,Active
POL-000861,CLI-006273,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-037,2024-02-26,100000,544.1,Active
POL-000862,CLI-006012,South Africa,Funeral,Direct Digital,Metropolitan,ADV-071,2022-03-03,30000,135.2,Lapsed
POL-000863,CLI-000779,South Africa,Investment,Bancassurance,Momentum,ADV-096,2025-02-21,50000,261.29,Active
POL-000864,CLI-005003,Namibia,Life,Direct Digital,Momentum,ADV-146,2023-09-06,30000,156.45,Active
POL-000865,CLI-005483,Namibia,Funeral,Bancassurance,Metropolitan,ADV-112,2025-01-18,30000,130.9,Active
POL-000866,CLI-004524,Namibia,Health,Bancassurance,Momentum,ADV-102,2021-08-16,30000,130.7,Active
POL-000867,CLI-005312,South Africa,Health,Direct Digital,Momentum,ADV-120,2025-01-09,50000,222.91,Active
POL-000868,CLI-005430,Botswana,Investment,Independent Broker,Momentum,ADV-098,2024-11-17,15000,67.93,Active
POL-000869,CLI-002894,Botswana,Investment,Direct Digital,Momentum,ADV-149,2021-06-26,250000,1148.9,Active
POL-000870,CLI-000261,South Africa,Investment,Tied Advisor,Momentum,ADV-160,2023-10-11,100000,457.67,Active
POL-000871,CLI-002956,South Africa,Life,Tied Advisor,Momentum,ADV-073,2023-10-26,100000,483.66,Lapsed
POL-000872,CLI-001308,Namibia,Funeral,Independent Broker,Metropolitan,ADV-004,2024-04-07,250000,1246.35,Active
POL-000873,CLI-000737,South Africa,Investment,Independent Broker,Momentum,ADV-160,2024-07-19,30000,149.07,Active
POL-000874,CLI-000810,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-052,2024-12-16,250000,989.52,Active
POL-000875,CLI-004519,Lesotho,Funeral,Independent Broker,Metropolitan,ADV-043,2026-01-13,30000,149.0,Lapsed
POL-000876,CLI-003269,Botswana,Life,Independent Broker,Momentum,ADV-021,2025-04-15,15000,71.44,Active
POL-000877,CLI-003498,South Africa,Funeral,Direct Digital,Metropolitan,ADV-122,2023-01-08,15000,68.08,Active
POL-000878,CLI-004829,Botswana,Life,Tied Advisor,Momentum,ADV-030,2026-04-18,15000,62.65,Active
POL-000879,CLI-003553,South Africa,Investment,Tied Advisor,Momentum,ADV-155,2023-11-10,15000,61.94,Active
POL-000880,CLI-004082,Botswana,Life,Bancassurance,Momentum,ADV-035,2025-10-14,30000,126.19,Lapsed
POL-000881,CLI-000558,South Africa,Life,Independent Broker,Momentum,ADV-012,2023-11-23,500000,2448.07,Active
POL-000882,CLI-005515,Botswana,Life,Bancassurance,Momentum,ADV-101,2023-02-01,15000,77.7,Active
POL-000883,CLI-002908,Botswana,Health,Tied Advisor,Momentum,ADV-033,2025-01-29,250000,1018.9,Active
POL-000884,CLI-001006,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-044,2025-02-06,100000,400.07,Active
POL-000885,CLI-005270,South Africa,Funeral,Direct Digital,Metropolitan,ADV-017,2022-01-26,100000,395.2,Active
POL-000886,CLI-004760,Botswana,Life,Tied Advisor,Momentum,ADV-107,2021-11-05,100000,402.14,Active
POL-000887,CLI-000344,South Africa,Life,Bancassurance,Momentum,ADV-036,2025-04-03,500000,2393.37,Active
POL-000888,CLI-001251,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-119,2022-02-23,15000,78.01,Active
POL-000889,CLI-000103,South Africa,Funeral,Independent Broker,Metropolitan,ADV-042,2023-10-06,30000,128.41,Active
POL-000890,CLI-001755,Namibia,Funeral,Bancassurance,Metropolitan,ADV-065,2023-10-07,30000,129.34,Lapsed
POL-000891,CLI-000648,Lesotho,Life,Independent Broker,Momentum,ADV-079,2023-08-31,15000,75.06,Active
POL-000892,CLI-004600,South Africa,Life,Tied Advisor,Momentum,ADV-086,2023-10-07,30000,130.65,Active
POL-000893,CLI-003386,Namibia,Life,Bancassurance,Momentum,ADV-133,2026-03-21,30000,115.45,Active
POL-000894,CLI-006351,South Africa,Health,Tied Advisor,Momentum,ADV-022,2023-12-30,500000,2584.21,Lapsed
POL-000895,CLI-004856,South Africa,Health,Tied Advisor,Momentum,ADV-037,2025-10-21,15000,71.33,Lapsed
POL-000896,CLI-003963,South Africa,Funeral,Independent Broker,Metropolitan,ADV-121,2023-11-04,250000,1183.24,Active
POL-000897,CLI-003300,South Africa,Life,Independent Broker,Momentum,ADV-137,2023-10-29,15000,76.11,Lapsed
POL-000898,CLI-000354,South Africa,Funeral,Independent Broker,Metropolitan,ADV-068,2024-09-03,50000,205.72,Active
POL-000899,CLI-000455,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-001,2022-08-21,30000,126.8,Active
POL-000900,CLI-003994,South Africa,Health,Tied Advisor,Momentum,ADV-134,2026-03-28,500000,2533.47,Active
POL-000901,CLI-000029,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-098,2026-02-15,50000,201.11,Active
POL-000902,CLI-000275,South Africa,Funeral,Direct Digital,Metropolitan,ADV-085,2022-05-01,15000,70.07,Active
POL-000903,CLI-001420,South Africa,Health,Tied Advisor,Momentum,ADV-063,2022-03-15,250000,1115.71,Active
POL-000904,CLI-005729,South Africa,Health,Direct Digital,Momentum,ADV-112,2023-04-03,15000,63.89,Active
POL-000905,CLI-002974,Lesotho,Investment,Tied Advisor,Momentum,ADV-047,2022-06-02,250000,1000.27,Active
POL-000906,CLI-004598,Botswana,Health,Tied Advisor,Momentum,ADV-058,2021-11-02,15000,75.7,Active
POL-000907,CLI-002667,South Africa,Funeral,Bancassurance,Metropolitan,ADV-124,2025-07-04,15000,65.97,Active
POL-000908,CLI-001122,South Africa,Life,Tied Advisor,Momentum,ADV-060,2022-06-20,15000,64.18,Active
POL-000909,CLI-002405,South Africa,Funeral,Independent Broker,Metropolitan,ADV-152,2023-04-23,50000,199.27,Active
POL-000910,CLI-000595,Botswana,Life,Direct Digital,Momentum,ADV-070,2026-05-27,100000,413.59,Lapsed
POL-000911,CLI-004991,South Africa,Funeral,Bancassurance,Metropolitan,ADV-090,2023-06-18,50000,197.51,Lapsed
POL-000912,CLI-001190,Botswana,Funeral,Independent Broker,Metropolitan,ADV-102,2021-08-31,15000,80.64,Active
POL-000913,CLI-002439,South Africa,Funeral,Bancassurance,Metropolitan,ADV-112,2022-09-07,30000,140.16,Active
POL-000914,CLI-006350,South Africa,Health,Tied Advisor,Momentum,ADV-082,2022-07-15,30000,146.69,Active
POL-000915,CLI-003836,Botswana,Funeral,Bancassurance,Metropolitan,ADV-059,2024-03-31,30000,136.5,Active
POL-000916,CLI-002972,South Africa,Life,Tied Advisor,Momentum,ADV-129,2023-08-07,30000,122.52,Active
POL-000917,CLI-003519,South Africa,Health,Tied Advisor,Momentum,ADV-115,2021-11-07,30000,136.73,Active
POL-000918,CLI-005081,Namibia,Health,Independent Broker,Momentum,ADV-009,2022-12-06,50000,273.5,Active
POL-000919,CLI-001649,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-101,2023-10-23,50000,213.98,Active
POL-000920,CLI-004124,South Africa,Funeral,Bancassurance,Metropolitan,ADV-145,2024-03-11,15000,82.95,Active
POL-000921,CLI-005655,South Africa,Investment,Tied Advisor,Momentum,ADV-090,2023-07-22,250000,1331.06,Active
POL-000922,CLI-003709,South Africa,Life,Tied Advisor,Momentum,ADV-149,2026-06-02,100000,419.78,Active
POL-000923,CLI-002894,Botswana,Funeral,Bancassurance,Metropolitan,ADV-063,2023-12-04,100000,405.71,Active
POL-000924,CLI-000941,South Africa,Investment,Independent Broker,Momentum,ADV-040,2024-12-26,100000,486.74,Active
POL-000925,CLI-001609,Namibia,Funeral,Direct Digital,Metropolitan,ADV-080,2024-04-28,30000,133.03,Lapsed
POL-000926,CLI-006130,Lesotho,Life,Tied Advisor,Momentum,ADV-017,2023-07-01,250000,1117.19,Active
POL-000927,CLI-003507,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-011,2021-08-10,30000,162.65,Active
POL-000928,CLI-001953,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-092,2024-11-18,30000,134.18,Active
POL-000929,CLI-002711,Namibia,Funeral,Independent Broker,Metropolitan,ADV-005,2025-10-06,100000,552.86,Active
POL-000930,CLI-003745,Lesotho,Life,Tied Advisor,Momentum,ADV-011,2025-10-29,100000,407.17,Active
POL-000931,CLI-003483,South Africa,Funeral,Bancassurance,Metropolitan,ADV-073,2025-06-07,30000,125.08,Active
POL-000932,CLI-004534,South Africa,Life,Tied Advisor,Momentum,ADV-037,2022-08-12,100000,493.35,Active
POL-000933,CLI-001669,Lesotho,Health,Direct Digital,Momentum,ADV-029,2023-09-22,50000,248.77,Active
POL-000934,CLI-004207,South Africa,Health,Independent Broker,Momentum,ADV-082,2025-01-19,30000,153.68,Active
POL-000935,CLI-002869,Botswana,Funeral,Bancassurance,Metropolitan,ADV-053,2025-02-14,250000,975.72,Active
POL-000936,CLI-006095,South Africa,Health,Tied Advisor,Momentum,ADV-099,2024-07-15,30000,121.13,Lapsed
POL-000937,CLI-001024,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-069,2021-09-17,100000,404.83,Active
POL-000938,CLI-000962,South Africa,Life,Tied Advisor,Momentum,ADV-032,2025-02-18,100000,460.2,Active
POL-000939,CLI-002992,Namibia,Funeral,Independent Broker,Metropolitan,ADV-113,2024-04-17,15000,61.24,Active
POL-000940,CLI-003294,South Africa,Health,Independent Broker,Momentum,ADV-150,2021-11-20,100000,439.9,Active
POL-000941,CLI-004477,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-117,2024-02-29,15000,73.54,Lapsed
POL-000942,CLI-002618,Botswana,Life,Tied Advisor,Momentum,ADV-030,2025-02-17,100000,466.34,Active
POL-000943,CLI-005920,Botswana,Funeral,Direct Digital,Metropolitan,ADV-090,2026-02-22,100000,470.09,Active
POL-000944,CLI-003073,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-025,2025-05-28,50000,240.22,Lapsed
POL-000945,CLI-000838,Namibia,Life,Tied Advisor,Momentum,ADV-005,2022-10-11,250000,1253.86,Active
POL-000946,CLI-000773,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-026,2024-11-25,50000,236.01,Lapsed
POL-000947,CLI-006307,Botswana,Health,Tied Advisor,Momentum,ADV-130,2024-11-03,30000,131.61,Active
POL-000948,CLI-000869,South Africa,Life,Independent Broker,Momentum,ADV-149,2022-06-15,50000,255.5,Active
POL-000949,CLI-006142,South Africa,Life,Independent Broker,Momentum,ADV-096,2025-08-13,50000,261.3,Lapsed
POL-000950,CLI-001802,South Africa,Health,Independent Broker,Momentum,ADV-141,2022-04-10,30000,127.54,Lapsed
POL-000951,CLI-000606,South Africa,Health,Bancassurance,Momentum,ADV-066,2025-03-20,15000,67.53,Active
POL-000952,CLI-001975,Lesotho,Investment,Tied Advisor,Momentum,ADV-006,2025-02-27,30000,144.11,Active
POL-000953,CLI-003983,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-145,2026-04-10,250000,989.58,Active
POL-000954,CLI-002773,South Africa,Life,Bancassurance,Momentum,ADV-117,2024-09-14,50000,230.51,Active
POL-000955,CLI-005090,Namibia,Health,Tied Advisor,Momentum,ADV-106,2021-10-29,250000,1210.43,Lapsed
POL-000956,CLI-003959,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-012,2026-05-21,30000,152.05,Lapsed
POL-000957,CLI-002597,South Africa,Funeral,Independent Broker,Metropolitan,ADV-155,2023-05-21,250000,1214.45,Active
POL-000958,CLI-004112,Lesotho,Funeral,Bancassurance,Metropolitan,ADV-013,2023-09-28,100000,495.3,Active
POL-000959,CLI-006295,South Africa,Life,Tied Advisor,Momentum,ADV-003,2025-10-21,30000,120.32,Lapsed
POL-000960,CLI-002669,South Africa,Funeral,Direct Digital,Metropolitan,ADV-013,2022-08-12,30000,119.35,Active
POL-000961,CLI-000995,Botswana,Life,Tied Advisor,Momentum,ADV-151,2024-10-11,500000,2347.35,Active
POL-000962,CLI-002649,South Africa,Life,Direct Digital,Momentum,ADV-133,2025-04-25,250000,1244.55,Active
POL-000963,CLI-005444,South Africa,Life,Tied Advisor,Momentum,ADV-019,2024-02-12,30000,157.54,Active
POL-000964,CLI-001411,Botswana,Funeral,Bancassurance,Metropolitan,ADV-069,2025-03-17,100000,421.42,Active
POL-000965,CLI-006150,South Africa,Health,Tied Advisor,Momentum,ADV-085,2025-01-12,250000,998.69,Lapsed
POL-000966,CLI-003812,Botswana,Life,Bancassurance,Momentum,ADV-090,2024-01-30,15000,70.46,Lapsed
POL-000967,CLI-003898,Botswana,Funeral,Independent Broker,Metropolitan,ADV-033,2021-12-04,30000,120.0,Lapsed
POL-000968,CLI-002055,South Africa,Funeral,Direct Digital,Metropolitan,ADV-005,2025-03-13,100000,500.5,Active
POL-000969,CLI-005964,South Africa,Funeral,Bancassurance,Metropolitan,ADV-005,2025-05-31,15000,65.59,Active
POL-000970,CLI-000234,South Africa,Investment,Independent Broker,Momentum,ADV-145,2023-01-08,100000,536.23,Lapsed
POL-000971,CLI-001936,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-100,2025-07-23,15000,66.65,Lapsed
POL-000972,CLI-002711,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-158,2022-07-18,30000,129.82,Active
POL-000973,CLI-003093,Namibia,Funeral,Direct Digital,Metropolitan,ADV-138,2022-04-28,30000,129.56,Lapsed
POL-000974,CLI-003072,South Africa,Funeral,Direct Digital,Metropolitan,ADV-038,2022-02-05,50000,206.35,Lapsed
POL-000975,CLI-000959,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-015,2024-03-24,15000,79.97,Lapsed
POL-000976,CLI-001462,South Africa,Health,Tied Advisor,Momentum,ADV-106,2022-12-02,30000,148.31,Active
POL-000977,CLI-000618,South Africa,Life,Tied Advisor,Momentum,ADV-036,2024-12-09,15000,63.71,Active
POL-000978,CLI-003709,South Africa,Health,Tied Advisor,Momentum,ADV-109,2024-09-27,15000,65.97,Active
POL-000979,CLI-002274,Lesotho,Funeral,Tied Advisor,Metropolitan,ADV-155,2023-08-08,100000,390.69,Active
POL-000980,CLI-003666,Namibia,Life,Bancassurance,Momentum,ADV-155,2022-10-04,15000,61.8,Active
POL-000981,CLI-003821,South Africa,Health,Tied Advisor,Momentum,ADV-041,2026-01-16,15000,68.91,Active
POL-000982,CLI-004549,South Africa,Life,Direct Digital,Momentum,ADV-078,2025-11-19,15000,67.36,Active
POL-000983,CLI-003545,South Africa,Health,Direct Digital,Momentum,ADV-114,2023-03-15,30000,128.88,Active
POL-000984,CLI-004199,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-039,2022-09-19,15000,82.96,Active
POL-000985,CLI-003805,Namibia,Life,Independent Broker,Momentum,ADV-091,2025-06-27,50000,239.08,Active
POL-000986,CLI-004228,Namibia,Life,Independent Broker,Momentum,ADV-058,2024-11-20,50000,263.5,Active
POL-000987,CLI-003996,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-092,2023-10-01,15000,75.32,Active
POL-000988,CLI-002049,South Africa,Health,Bancassurance,Momentum,ADV-103,2024-02-08,15000,60.89,Lapsed
POL-000989,CLI-001596,South Africa,Funeral,Independent Broker,Metropolitan,ADV-141,2025-02-03,30000,134.0,Active
POL-000990,CLI-005102,Botswana,Funeral,Tied Advisor,Metropolitan,ADV-076,2022-07-11,100000,401.87,Active
POL-000991,CLI-002221,South Africa,Health,Direct Digital,Momentum,ADV-046,2026-06-13,15000,59.74,Active
POL-000992,CLI-003558,Lesotho,Health,Tied Advisor,Momentum,ADV-013,2024-03-31,50000,204.52,Active
POL-000993,CLI-001277,South Africa,Health,Tied Advisor,Momentum,ADV-112,2022-02-06,250000,1037.49,Active
POL-000994,CLI-002796,South Africa,Health,Direct Digital,Momentum,ADV-130,2026-03-29,15000,77.6,Active
POL-000995,CLI-003432,Namibia,Funeral,Tied Advisor,Metropolitan,ADV-066,2026-06-13,30000,148.85,Active
POL-000996,CLI-004056,South Africa,Life,Tied Advisor,Momentum,ADV-139,2026-03-10,100000,423.14,Active
POL-000997,CLI-003411,Namibia,Investment,Tied Advisor,Momentum,ADV-076,2024-12-16,250000,1224.99,Active
POL-000998,CLI-002337,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-077,2022-12-04,15000,71.42,Active
POL-000999,CLI-006232,South Africa,Life,Independent Broker,Momentum,ADV-008,2024-02-13,50000,196.15,Lapsed
POL-001000,CLI-003323,South Africa,Investment,Bancassurance,Momentum,ADV-084,2024-02-24,50000,211.44,Active
POL-001001,CLI-005237,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-096,2024-01-05,30000,159.13,Active
POL-001002,CLI-004774,South Africa,Investment,Independent Broker,Momentum,ADV-079,2022-03-22,50000,210.35,Active
POL-001003,CLI-003618,South Africa,Life,Tied Advisor,Momentum,ADV-087,2023-01-08,30000,123.2,Lapsed
POL-001004,CLI-005744,Lesotho,Health,Tied Advisor,Momentum,ADV-085,2023-10-24,250000,987.89,Active
POL-001005,CLI-000832,Namibia,Life,Direct Digital,Momentum,ADV-112,2024-02-10,30000,127.76,Active
POL-001006,CLI-005968,South Africa,Life,Bancassurance,Momentum,ADV-017,2023-01-28,30000,159.87,Active
POL-001007,CLI-005509,South Africa,Health,Bancassurance,Momentum,ADV-085,2025-02-12,50000,207.28,Active
POL-001008,CLI-003264,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-070,2026-02-11,15000,64.52,Active
POL-001009,CLI-004752,Botswana,Life,Independent Broker,Momentum,ADV-056,2023-10-20,30000,138.57,Active
POL-001010,CLI-003371,Lesotho,Investment,Bancassurance,Momentum,ADV-072,2024-08-18,15000,62.28,Active
POL-001011,CLI-001742,South Africa,Investment,Direct Digital,Momentum,ADV-109,2022-06-06,50000,225.22,Active
POL-001012,CLI-005183,South Africa,Investment,Bancassurance,Momentum,ADV-160,2022-05-23,30000,117.84,Active
POL-001013,CLI-001594,South Africa,Life,Independent Broker,Momentum,ADV-036,2021-10-31,100000,392.88,Active
POL-001014,CLI-002038,South Africa,Life,Tied Advisor,Momentum,ADV-008,2026-06-06,100000,504.96,Lapsed
POL-001015,CLI-003365,South Africa,Life,Tied Advisor,Momentum,ADV-056,2022-12-22,30000,139.38,Lapsed
POL-001016,CLI-005426,Namibia,Life,Tied Advisor,Momentum,ADV-050,2024-12-08,50000,255.26,Active
POL-001017,CLI-002488,South Africa,Life,Tied Advisor,Momentum,ADV-012,2024-08-02,30000,145.31,Active
POL-001018,CLI-003202,South Africa,Funeral,Tied Advisor,Metropolitan,ADV-080,2022-02-20,30000,151.63,Lapsed
POL-001019,CLI-000270,South Africa,Funeral,Independent Broker,Metropolitan,ADV-083,2022-04-20,15000,67.89,Active
POL-001020,CLI-000751,Lesotho,Life,Independent Broker,Momentum,ADV-136,2025-06-18,15000,83.31,Active
